ville,abbr,pays,latitude,longitude,timestamp_utc,date_utc,heure_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T08:00:00Z,2025-10-06,08:00,1,138.89,0.51,17.89,44.07,3.4,3.27,8.82,2.56
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T09:00:00Z,2025-10-06,09:00,1,140.88,1.17,17.53,43.95,3.63,3.57,9.62,2.64
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T10:00:00Z,2025-10-06,10:00,1,138.08,1.33,15.69,47.23,3.64,3.64,9.96,2.61
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T11:00:00Z,2025-10-06,11:00,1,135.77,1.46,14.53,50.17,3.62,3.6,9.87,2.82
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T12:00:00Z,2025-10-06,12:00,1,134.57,1.5,14.11,52.2,3.63,3.55,9.68,3.19
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T13:00:00Z,2025-10-06,13:00,1,131.5,1.3,12.94,56.25,3.44,3.39,9.21,3.34
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T14:00:00Z,2025-10-06,14:00,2,126.26,0.89,11.98,60.59,3.16,3.17,8.62,3.42
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T15:00:00Z,2025-10-06,15:00,2,122.95,0.58,11.94,63.5,3.01,3.07,8.24,3.53
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T16:00:00Z,2025-10-06,16:00,2,125.62,0.32,14.63,62.55,3.06,3.16,8.19,4.0
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T17:00:00Z,2025-10-06,17:00,1,133.53,0.06,19.19,57.47,3.23,3.45,8.48,4.52
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T18:00:00Z,2025-10-06,18:00,1,141.72,0.0,22.44,53.37,3.34,3.75,8.86,4.24
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T19:00:00Z,2025-10-06,19:00,1,147.01,0.0,24.06,50.27,3.37,3.98,9.22,3.74
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T20:00:00Z,2025-10-06,20:00,1,150.56,0.0,24.38,48.49,3.42,4.25,9.66,3.54
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T21:00:00Z,2025-10-06,21:00,1,150.36,0.0,23.08,48.15,3.39,4.49,10.15,3.37
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T22:00:00Z,2025-10-06,22:00,1,146.42,0.0,20.11,49.02,3.25,4.69,10.76,3.19
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-06T23:00:00Z,2025-10-06,23:00,1,144.11,0.0,17.96,48.85,3.08,4.92,11.5,3.03
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T00:00:00Z,2025-10-07,00:00,1,143.04,0.0,16.3,48.42,2.93,5.17,12.29,2.85
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T01:00:00Z,2025-10-07,01:00,1,142.06,0.0,14.95,48.24,2.81,5.56,13.16,2.65
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T02:00:00Z,2025-10-07,02:00,1,141.44,0.0,13.9,48.06,2.7,6.07,14.03,2.47
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T03:00:00Z,2025-10-07,03:00,1,141.57,0.0,13.26,47.58,2.58,6.66,14.78,2.34
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T04:00:00Z,2025-10-07,04:00,1,141.78,0.0,13.26,46.19,2.52,6.98,14.89,2.26
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T05:00:00Z,2025-10-07,05:00,1,146.94,0.0,15.66,42.98,2.63,7.24,14.88,2.25
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T06:00:00Z,2025-10-07,06:00,1,155.45,0.02,20.36,37.65,2.83,7.47,14.88,2.27
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T07:00:00Z,2025-10-07,07:00,1,162.1,0.12,24.38,33.03,3.05,7.52,14.89,2.27
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T08:00:00Z,2025-10-07,08:00,1,165.55,0.89,25.14,32.74,3.41,7.01,14.86,2.31
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T09:00:00Z,2025-10-07,09:00,1,163.75,2.01,22.66,37.5,3.84,6.38,14.97,2.36
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T10:00:00Z,2025-10-07,10:00,1,154.58,1.58,19.86,46.56,4.05,5.95,14.84,2.14
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T11:00:00Z,2025-10-07,11:00,1,147.99,1.64,17.84,51.95,3.86,5.53,13.65,2.1
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T12:00:00Z,2025-10-07,12:00,1,144.51,1.53,17.1,54.63,3.76,5.27,12.64,2.28
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T13:00:00Z,2025-10-07,13:00,2,138.75,1.29,14.78,61.28,3.45,4.72,11.2,2.22
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T14:00:00Z,2025-10-07,14:00,2,134.44,0.83,14.01,64.79,3.24,4.28,10.14,2.33
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T15:00:00Z,2025-10-07,15:00,2,135.1,0.53,15.26,64.2,3.27,4.18,9.78,2.64
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T16:00:00Z,2025-10-07,16:00,2,140.16,0.25,18.39,60.45,3.45,4.27,9.81,3.15
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T17:00:00Z,2025-10-07,17:00,1,148.58,0.04,22.55,54.39,3.72,4.54,10.17,3.61
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T18:00:00Z,2025-10-07,18:00,1,156.87,0.0,25.29,49.4,3.9,4.85,10.59,3.66
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T19:00:00Z,2025-10-07,19:00,1,162.9,0.0,26.74,45.54,3.93,5.27,10.95,3.47
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T20:00:00Z,2025-10-07,20:00,1,168.72,0.01,27.84,42.31,3.84,5.71,11.3,3.36
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T21:00:00Z,2025-10-07,21:00,1,171.53,0.01,28.0,40.19,3.61,6.16,11.71,3.25
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T22:00:00Z,2025-10-07,22:00,1,171.61,0.01,27.33,38.14,3.1,6.57,12.17,3.09
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-07T23:00:00Z,2025-10-07,23:00,1,172.49,0.02,26.54,35.56,2.68,6.9,12.67,3.14
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T00:00:00Z,2025-10-08,00:00,1,172.19,0.02,25.14,33.93,2.48,7.45,13.43,3.39
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T01:00:00Z,2025-10-08,01:00,1,169.81,0.02,23.2,34.24,2.41,8.07,14.35,3.51
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T02:00:00Z,2025-10-08,02:00,1,168.01,0.02,21.46,34.4,2.34,8.89,15.41,3.27
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T03:00:00Z,2025-10-08,03:00,1,167.78,0.02,20.43,33.58,2.3,9.76,16.42,3.05
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T04:00:00Z,2025-10-08,04:00,2,169.75,0.05,20.69,30.66,2.3,10.6,17.31,2.98
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T05:00:00Z,2025-10-08,05:00,2,179.66,0.32,24.51,24.48,2.56,11.51,18.36,3.07
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T06:00:00Z,2025-10-08,06:00,2,194.17,1.64,30.31,17.57,2.95,12.66,19.76,3.14
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T07:00:00Z,2025-10-08,07:00,2,207.13,3.65,34.07,13.73,3.37,13.71,21.16,3.07
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T08:00:00Z,2025-10-08,08:00,2,212.87,5.04,34.98,13.95,3.9,14.25,22.19,2.96
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T09:00:00Z,2025-10-08,09:00,2,208.21,5.23,33.02,19.27,4.69,14.41,22.93,2.94
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T10:00:00Z,2025-10-08,10:00,2,153.12,1.48,19.28,50.74,4.44,10.5,18.35,1.55
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T11:00:00Z,2025-10-08,11:00,1,138.03,1.29,14.69,59.18,3.85,8.08,14.77,1.64
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T12:00:00Z,2025-10-08,12:00,2,134.07,1.28,13.67,60.99,3.67,6.95,12.87,1.89
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T13:00:00Z,2025-10-08,13:00,2,131.61,1.11,12.9,63.77,3.4,6.26,11.32,1.93
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T14:00:00Z,2025-10-08,14:00,2,130.26,0.78,13.24,64.06,3.19,5.67,9.96,2.07
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T15:00:00Z,2025-10-08,15:00,2,129.78,0.49,14.06,63.73,3.03,5.03,8.7,2.24
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T16:00:00Z,2025-10-08,16:00,1,135.68,0.27,18.63,58.29,3.09,4.85,8.35,3.14
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T17:00:00Z,2025-10-08,17:00,1,147.38,0.07,25.43,48.99,3.29,5.07,8.72,4.01
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T18:00:00Z,2025-10-08,18:00,1,158.27,0.04,29.94,41.78,3.38,5.38,9.13,3.82
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T19:00:00Z,2025-10-08,19:00,1,164.04,0.06,31.37,37.13,3.29,5.65,9.37,3.24
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T20:00:00Z,2025-10-08,20:00,1,164.75,0.05,30.32,35.31,3.16,5.81,9.45,2.8
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T21:00:00Z,2025-10-08,21:00,1,159.84,0.02,27.55,35.64,2.91,5.92,9.46,2.46
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T22:00:00Z,2025-10-08,22:00,1,150.6,0.01,23.93,36.24,2.56,5.8,9.11,2.32
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-08T23:00:00Z,2025-10-08,23:00,1,144.25,0.0,21.57,35.32,2.33,5.6,8.73,2.36
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T00:00:00Z,2025-10-09,00:00,1,138.38,0.0,19.47,35.24,2.25,5.4,8.51,2.44
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T01:00:00Z,2025-10-09,01:00,1,132.7,0.01,17.81,35.0,2.09,5.13,8.44,2.8
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T02:00:00Z,2025-10-09,02:00,1,132.24,0.04,17.4,33.23,1.97,5.0,8.71,3.55
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T03:00:00Z,2025-10-09,03:00,1,133.31,0.1,17.63,31.84,2.09,5.02,9.17,4.73
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T04:00:00Z,2025-10-09,04:00,1,138.15,0.36,19.56,27.38,2.23,5.23,9.69,6.19
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T05:00:00Z,2025-10-09,05:00,1,158.33,3.5,24.81,18.56,2.54,5.89,10.48,6.5
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T06:00:00Z,2025-10-09,06:00,1,191.81,12.48,30.31,10.95,2.86,7.09,11.73,6.46
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T07:00:00Z,2025-10-09,07:00,1,222.88,22.71,33.2,7.04,2.94,8.23,12.85,5.63
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T08:00:00Z,2025-10-09,08:00,1,241.48,29.79,31.79,7.13,3.0,8.67,13.53,4.45
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T09:00:00Z,2025-10-09,09:00,1,242.35,31.23,28.75,10.9,3.25,8.64,13.74,4.13
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T10:00:00Z,2025-10-09,10:00,1,137.81,2.63,14.91,55.23,4.15,5.56,10.87,1.68
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T11:00:00Z,2025-10-09,11:00,2,127.04,1.55,10.66,63.77,3.51,4.51,9.5,1.91
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T12:00:00Z,2025-10-09,12:00,2,124.74,1.17,10.0,67.09,3.36,4.11,9.19,2.19
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T13:00:00Z,2025-10-09,13:00,2,124.19,0.94,9.77,70.57,3.39,3.84,9.4,2.5
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T14:00:00Z,2025-10-09,14:00,2,124.07,0.73,10.11,72.46,3.49,4.0,10.08,2.79
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T15:00:00Z,2025-10-09,15:00,2,124.11,0.49,10.99,73.45,3.53,4.07,10.47,3.04
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T16:00:00Z,2025-10-09,16:00,2,130.83,0.42,15.74,68.04,3.71,4.44,11.08,4.16
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T17:00:00Z,2025-10-09,17:00,1,143.5,0.15,23.14,57.7,3.9,4.92,11.8,5.51
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T18:00:00Z,2025-10-09,18:00,1,155.07,0.01,28.07,49.9,3.86,5.46,12.39,5.1
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T19:00:00Z,2025-10-09,19:00,1,163.71,0.02,31.07,43.18,3.58,5.91,12.67,3.95
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T20:00:00Z,2025-10-09,20:00,1,173.81,0.08,33.79,36.8,3.38,6.55,13.17,3.49
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T21:00:00Z,2025-10-09,21:00,1,179.52,0.18,34.63,32.33,3.13,7.27,13.77,3.43
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T22:00:00Z,2025-10-09,22:00,1,178.54,0.17,33.23,29.22,2.6,7.86,14.19,3.48
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-09T23:00:00Z,2025-10-09,23:00,1,178.85,0.21,31.86,25.56,2.15,8.34,14.52,3.42
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T00:00:00Z,2025-10-10,00:00,1,179.31,0.28,30.23,22.8,1.89,8.82,14.85,3.31
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T01:00:00Z,2025-10-10,01:00,1,179.69,0.33,28.74,21.19,1.78,9.32,15.19,3.16
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T02:00:00Z,2025-10-10,02:00,1,179.65,0.29,27.64,20.9,1.8,9.82,15.55,2.91
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T03:00:00Z,2025-10-10,03:00,2,178.64,0.19,26.72,22.26,1.96,10.6,16.25,2.78
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T04:00:00Z,2025-10-10,04:00,2,163.09,0.01,20.66,37.72,3.2,12.29,17.92,2.23
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T05:00:00Z,2025-10-10,05:00,2,166.9,0.03,22.81,36.14,3.38,13.06,18.55,2.35
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T06:00:00Z,2025-10-10,06:00,2,179.06,0.22,29.29,28.52,3.5,13.68,19.09,2.52
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T07:00:00Z,2025-10-10,07:00,2,189.46,0.89,34.29,22.27,3.67,13.85,19.2,2.62
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T08:00:00Z,2025-10-10,08:00,2,193.21,3.03,32.93,23.42,3.98,13.17,18.46,2.83
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T09:00:00Z,2025-10-10,09:00,2,186.77,4.94,26.95,31.56,4.39,11.91,17.01,2.95
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T10:00:00Z,2025-10-10,10:00,1,151.74,2.63,15.45,53.62,3.83,7.69,11.73,1.99
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T11:00:00Z,2025-10-10,11:00,1,141.77,2.04,12.27,59.47,3.35,5.52,8.9,2.07
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T12:00:00Z,2025-10-10,12:00,2,139.68,1.79,11.82,60.61,3.18,4.42,7.42,2.32
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T13:00:00Z,2025-10-10,13:00,2,138.44,1.55,11.51,63.1,3.06,3.56,6.3,2.5
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T14:00:00Z,2025-10-10,14:00,2,136.44,1.23,11.93,65.53,3.04,3.27,5.87,2.62
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T15:00:00Z,2025-10-10,15:00,2,136.43,0.92,13.26,65.78,3.11,3.19,5.76,2.78
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T16:00:00Z,2025-10-10,16:00,1,152.42,0.89,24.49,50.69,3.33,3.68,6.48,4.88
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T17:00:00Z,2025-10-10,17:00,1,181.31,1.54,39.97,29.42,3.7,4.64,7.81,7.29
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T18:00:00Z,2025-10-10,18:00,2,207.24,5.94,44.75,21.18,4.07,5.75,9.29,7.71
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T19:00:00Z,2025-10-10,19:00,2,223.86,9.97,45.12,17.43,4.19,6.68,10.48,7.34
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T20:00:00Z,2025-10-10,20:00,2,232.46,12.13,44.2,14.61,3.81,7.31,11.28,5.66
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T21:00:00Z,2025-10-10,21:00,2,229.5,12.07,42.18,13.19,3.32,7.92,11.98,4.26
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T22:00:00Z,2025-10-10,22:00,2,211.77,8.02,40.23,11.89,2.74,8.64,12.7,3.72
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-10T23:00:00Z,2025-10-10,23:00,1,202.98,6.36,37.69,10.0,2.19,9.08,13.22,4.05
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T00:00:00Z,2025-10-11,00:00,1,194.23,5.27,34.13,9.51,1.89,9.69,13.92,4.58
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T01:00:00Z,2025-10-11,01:00,2,184.46,4.2,30.37,10.28,1.77,10.36,14.64,4.84
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T02:00:00Z,2025-10-11,02:00,2,175.95,2.86,27.87,11.74,1.82,10.9,15.22,4.24
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T03:00:00Z,2025-10-11,03:00,2,168.43,1.36,26.19,15.13,2.07,11.27,15.62,3.6
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T04:00:00Z,2025-10-11,04:00,2,163.02,0.48,23.58,24.77,2.53,11.75,16.12,2.94
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T05:00:00Z,2025-10-11,05:00,2,168.6,0.83,24.98,23.53,2.68,12.16,16.62,3.25
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T06:00:00Z,2025-10-11,06:00,2,180.78,2.29,28.74,19.33,2.9,12.99,17.54,3.5
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T07:00:00Z,2025-10-11,07:00,2,192.22,4.28,31.46,16.2,3.09,13.8,18.41,3.55
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T08:00:00Z,2025-10-11,08:00,2,198.42,5.89,31.1,16.82,3.37,14.39,19.02,3.6
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T09:00:00Z,2025-10-11,09:00,2,197.26,6.21,28.2,21.8,3.84,15.01,19.58,3.71
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T10:00:00Z,2025-10-11,10:00,2,155.98,0.97,15.97,52.02,3.47,12.47,15.76,1.86
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T11:00:00Z,2025-10-11,11:00,2,143.65,0.71,11.83,61.06,2.8,9.13,11.67,1.79
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T12:00:00Z,2025-10-11,12:00,2,139.92,0.69,11.23,62.7,2.6,6.93,9.16,2.04
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T13:00:00Z,2025-10-11,13:00,2,138.51,0.61,11.33,63.44,2.54,5.73,7.79,2.23
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T14:00:00Z,2025-10-11,14:00,2,137.18,0.46,11.85,62.69,2.54,4.99,6.95,2.41
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T15:00:00Z,2025-10-11,15:00,2,136.38,0.28,12.69,61.46,2.53,4.38,6.26,2.57
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T16:00:00Z,2025-10-11,16:00,1,137.76,0.13,14.8,57.99,2.58,4.07,5.94,3.12
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T17:00:00Z,2025-10-11,17:00,1,141.96,0.03,17.88,52.33,2.73,4.3,6.26,3.67
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T18:00:00Z,2025-10-11,18:00,1,146.48,0.0,20.14,47.73,2.84,5.08,7.16,3.57
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T19:00:00Z,2025-10-11,19:00,1,151.27,0.0,22.55,42.42,2.86,5.82,8.01,3.4
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T20:00:00Z,2025-10-11,20:00,1,157.36,0.01,25.66,35.9,2.81,6.5,8.83,3.24
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T21:00:00Z,2025-10-11,21:00,1,161.56,0.02,27.85,30.65,2.67,7.33,9.79,3.06
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T22:00:00Z,2025-10-11,22:00,1,161.1,0.02,28.67,26.55,2.34,8.3,10.87,2.99
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-11T23:00:00Z,2025-10-11,23:00,1,159.92,0.01,28.78,23.56,2.09,9.51,12.2,3.0
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T00:00:00Z,2025-10-12,00:00,2,158.3,0.01,28.16,21.93,1.97,11.12,13.96,3.01
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T01:00:00Z,2025-10-12,01:00,2,156.95,0.02,27.48,20.14,1.86,12.47,15.45,3.38
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T02:00:00Z,2025-10-12,02:00,2,157.49,0.03,27.66,17.03,1.86,13.38,16.55,4.39
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T03:00:00Z,2025-10-12,03:00,2,158.92,0.07,28.23,14.23,2.09,14.21,17.58,5.8
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T04:00:00Z,2025-10-12,04:00,2,161.27,0.16,29.32,11.98,2.53,15.23,18.77,6.93
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T05:00:00Z,2025-10-12,05:00,2,167.75,0.65,32.05,9.26,3.05,16.32,20.02,6.78
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T06:00:00Z,2025-10-12,06:00,2,175.94,1.62,35.62,6.84,3.37,17.2,20.97,6.12
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T07:00:00Z,2025-10-12,07:00,2,180.41,2.38,37.46,6.63,3.4,17.41,21.19,4.85
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T08:00:00Z,2025-10-12,08:00,2,182.53,5.52,34.3,10.58,3.4,16.66,20.47,4.3
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T09:00:00Z,2025-10-12,09:00,2,178.26,8.31,28.59,19.04,3.65,15.38,19.21,4.4
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T10:00:00Z,2025-10-12,10:00,1,135.9,2.31,14.69,54.13,2.95,9.69,12.81,1.52
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T11:00:00Z,2025-10-12,11:00,2,124.15,1.53,11.14,63.29,2.48,6.31,9.18,1.6
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T12:00:00Z,2025-10-12,12:00,2,119.94,1.34,10.77,65.64,2.35,4.84,7.73,1.92
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T13:00:00Z,2025-10-12,13:00,2,118.17,0.74,12.01,65.62,2.31,3.63,6.63,2.33
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T14:00:00Z,2025-10-12,14:00,2,118.0,0.63,13.5,63.38,2.37,3.4,6.63,2.76
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T15:00:00Z,2025-10-12,15:00,2,118.2,0.42,15.27,60.51,2.37,3.22,6.66,3.17
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T16:00:00Z,2025-10-12,16:00,1,119.68,0.2,17.49,56.78,2.37,3.05,6.69,3.58
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T17:00:00Z,2025-10-12,17:00,1,122.37,0.02,19.69,52.19,2.42,3.06,6.91,3.85
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T18:00:00Z,2025-10-12,18:00,1,124.7,0.0,20.84,48.76,2.46,3.2,7.21,3.72
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T19:00:00Z,2025-10-12,19:00,1,125.14,0.0,20.93,46.39,2.42,3.49,7.61,3.34
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T20:00:00Z,2025-10-12,20:00,1,124.62,0.0,20.43,44.84,2.35,3.83,8.05,2.92
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T21:00:00Z,2025-10-12,21:00,1,122.32,0.0,19.11,44.43,2.19,4.08,8.4,2.5
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T22:00:00Z,2025-10-12,22:00,1,119.63,0.0,17.73,43.56,2.01,4.29,8.72,2.22
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-12T23:00:00Z,2025-10-12,23:00,1,119.45,0.0,17.43,41.41,2.0,4.46,9.07,2.13
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-13T00:00:00Z,2025-10-13,00:00,1,118.89,0.0,16.67,40.09,1.98,4.64,9.39,2.09
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-13T01:00:00Z,2025-10-13,01:00,1,117.65,0.0,15.67,39.48,1.97,4.76,9.62,2.09
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-13T02:00:00Z,2025-10-13,02:00,1,116.31,0.0,14.7,39.42,2.01,4.83,9.88,2.12
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-13T03:00:00Z,2025-10-13,03:00,1,114.49,0.0,13.6,40.01,2.03,4.7,9.95,2.15
Amsterdam,AMS,NL,52.3676,4.9041,2025-10-13T04:00:00Z,2025-10-13,04:00,1,111.66,0.0,12.05,42.21,1.95,4.27,9.58,2.12
